LocShifts,LocShifts_corr,Condition,Phase,Modality,SpatialD,SpatialD_abs,SubjI
0.536675422834222,0.536675422834222,congruent,pre,V,-8,8,PW
1.38617810546032,1.38617810546032,congruent,pre,V,-8,8,PW
1.55825696748813,1.55825696748813,congruent,pre,V,-8,8,PW
0.441248122326597,0.441248122326597,congruent,pre,V,-8,8,PW
-1.20677022076425,-1.20677022076425,congruent,pre,V,-8,8,PW
2.90393993404998,2.90393993404998,congruent,pre,V,-8,8,PW
10.0546361025398,10.0546361025398,congruent,pre,V,-8,8,PW
2.84011165287646,2.84011165287646,congruent,pre,V,-8,8,PW
0.698091724142693,0.698091724142693,congruent,pre,V,-8,8,PW
0.773862497234487,0.773862497234487,congruent,pre,V,-8,8,PW
1.33654478351351,1.33654478351351,congruent,pre,V,-8,8,PW
0.313121258140281,0.313121258140281,congruent,pre,V,-8,8,PW
-0.154365040360402,-0.154365040360402,congruent,pre,V,-8,8,PW
0.325032958788069,0.325032958788069,congruent,pre,V,-8,8,PW
1.22522951385065,1.22522951385065,congruent,pre,V,-8,8,PW
-0.289802282514802,-0.289802282514802,congruent,pre,V,-8,8,PW
-0.265720849996274,-0.265720849996274,congruent,pre,V,-8,8,PW
-0.518376182128953,-0.518376182128953,congruent,pre,V,-8,8,PW
-0.127089815767801,-0.127089815767801,congruent,pre,V,-8,8,PW
-0.081731117680655,-0.081731117680655,congruent,pre,V,-8,8,PW
0.84837322090595,0.84837322090595,congruent,pre,V,-8,8,PW
-0.24900887094143,-0.24900887094143,congruent,pre,V,-8,8,PW
0.113835963311096,0.113835963311096,congruent,pre,V,-8,8,PW
-0.674210548322264,-0.674210548322264,congruent,pre,V,-8,8,PW
-0.498026155578978,-0.498026155578978,congruent,pre,V,-8,8,PW
-0.06840768752155,-0.06840768752155,congruent,pre,V,-8,8,PW
-0.921395290953115,-0.921395290953115,congruent,pre,V,-8,8,PW
0.507864207805297,0.507864207805297,congruent,pre,V,-8,8,PW
0.171104892554878,0.171104892554878,congruent,pre,A,0,0,PW
4.07322132086675,4.07322132086675,congruent,pre,A,0,0,PW
0.506862590413826,0.506862590413826,congruent,pre,A,0,0,PW
1.14730382299047,1.14730382299047,congruent,pre,A,0,0,PW
3.90325022093693,3.90325022093693,congruent,pre,A,0,0,PW
0.848595582750201,0.848595582750201,congruent,pre,A,0,0,PW
2.27607422404047,2.27607422404047,congruent,pre,A,0,0,PW
2.54484076627499,2.54484076627499,congruent,pre,A,0,0,PW
9.28593640085652,9.28593640085652,congruent,pre,A,0,0,PW
2.41248825132855,2.41248825132855,congruent,pre,A,0,0,PW
1.35188989929272,1.35188989929272,congruent,pre,A,0,0,PW
0.991799452275249,0.991799452275249,congruent,pre,A,0,0,PW
2.1807629706791,2.1807629706791,congruent,pre,A,0,0,PW
0.950949815533579,0.950949815533579,congruent,pre,A,0,0,PW
1.23098865750728,1.23098865750728,congruent,pre,A,0,0,PW
0.515669622743355,0.515669622743355,congruent,pre,A,0,0,PW
1.61986725445957,1.61986725445957,congruent,pre,A,0,0,PW
0.975629504306613,0.975629504306613,congruent,pre,A,0,0,PW
1.13706248959204,1.13706248959204,congruent,pre,A,0,0,PW
0.595896075024857,0.595896075024857,congruent,pre,A,0,0,PW
2.91009467415528,2.91009467415528,congruent,pre,A,0,0,PW
2.38443298388538,2.38443298388538,congruent,pre,A,0,0,PW
2.96305600906783,2.96305600906783,congruent,pre,A,0,0,PW
1.01513090915816,1.01513090915816,congruent,pre,A,0,0,PW
3.16889758979051,3.16889758979051,congruent,pre,A,0,0,PW
1.78735403242636,1.78735403242636,congruent,pre,A,0,0,PW
1.42290328629509,1.42290328629509,congruent,pre,A,0,0,PW
2.50151150380477,2.50151150380477,congruent,pre,A,0,0,PW
6.11033017372103,6.11033017372103,congruent,pre,A,0,0,PW
2.99788836540648,2.99788836540648,congruent,pre,A,0,0,PW
7.11272911478274,7.11272911478274,congruent,pre,A,0,0,PW
6.88792461382669,6.88792461382669,congruent,pre,A,0,0,PW
6.3606998434865,6.3606998434865,congruent,pre,A,0,0,PW
5.1943072432727,5.1943072432727,congruent,pre,A,0,0,PW
6.34164732022587,6.34164732022587,congruent,pre,A,0,0,PW
7.02908263846459,7.02908263846459,congruent,pre,A,0,0,PW
4.82096681875268,4.82096681875268,congruent,pre,A,0,0,PW
5.98815361962109,5.98815361962109,congruent,pre,A,0,0,PW
6.4107680414494,6.4107680414494,congruent,pre,A,0,0,PW
5.9316533558758,5.9316533558758,congruent,pre,A,0,0,PW
0.440148435218187,0.440148435218187,congruent,pre,V,0,0,PW
0.955913020293984,0.955913020293984,congruent,pre,V,0,0,PW
-0.285833507278426,-0.285833507278426,congruent,pre,V,0,0,PW
1.33447732042491,1.33447732042491,congruent,pre,V,0,0,PW
-1.55557278636856,-1.55557278636856,congruent,pre,V,0,0,PW
-0.960568215581441,-0.960568215581441,congruent,pre,V,0,0,PW
1.5585337587132,1.5585337587132,congruent,pre,V,0,0,PW
1.24438398552572,1.24438398552572,congruent,pre,V,0,0,PW
1.22034875963612,1.22034875963612,congruent,pre,V,0,0,PW
2.09159881203287,2.09159881203287,congruent,pre,V,0,0,PW
0.767051327512784,0.767051327512784,congruent,pre,V,0,0,PW
0.582322400353568,0.582322400353568,congruent,pre,V,0,0,PW
-0.333145978758651,-0.333145978758651,congruent,pre,V,0,0,PW
0.924291082032509,0.924291082032509,congruent,pre,V,0,0,PW
0.761942990495033,0.761942990495033,congruent,pre,V,0,0,PW
0.562745641185591,0.562745641185591,congruent,pre,V,0,0,PW
0.464586583370991,0.464586583370991,congruent,pre,V,0,0,PW
-0.100237052934455,-0.100237052934455,congruent,pre,V,0,0,PW
-1.79101527538382,-1.79101527538382,congruent,pre,V,0,0,PW
0.127668997358225,0.127668997358225,congruent,pre,V,0,0,PW
-0.452072585633314,-0.452072585633314,congruent,pre,V,0,0,PW
-0.438740982550714,-0.438740982550714,congruent,pre,V,0,0,PW
-0.409809515032025,-0.409809515032025,congruent,pre,V,0,0,PW
0.896753356377321,0.896753356377321,congruent,pre,V,0,0,PW
1.06674681303812,1.06674681303812,congruent,pre,V,0,0,PW
-0.239651402567796,-0.239651402567796,congruent,pre,V,0,0,PW
-0.387402708930001,-0.387402708930001,congruent,pre,V,0,0,PW
0.741974392701881,0.741974392701881,congruent,pre,V,0,0,PW
-0.301470087651707,-0.301470087651707,congruent,pre,V,0,0,PW
-0.0400610127682173,-0.0400610127682173,congruent,pre,V,0,0,PW
8.65169269518098,8.65169269518098,congruent,pre,V,0,0,PW
-0.311995607736776,-0.311995607736776,congruent,pre,V,0,0,PW
-0.00235782662976902,-0.00235782662976902,congruent,pre,V,0,0,PW
-1.5884676008226,-1.5884676008226,congruent,pre,V,0,0,PW
-1.62389297620785,-1.62389297620785,congruent,pre,V,0,0,PW
-0.268456561761674,-0.268456561761674,congruent,pre,V,0,0,PW
-3.04679420546171,-3.04679420546171,congruent,pre,V,0,0,PW
-1.09584723436564,-1.09584723436564,congruent,pre,V,0,0,PW
-0.706924755942119,-0.706924755942119,congruent,pre,V,0,0,PW
-0.733129374818059,-0.733129374818059,congruent,pre,V,0,0,PW
9.64166474034755,9.64166474034755,congruent,pre,A,8,8,PW
8.74796875592522,8.74796875592522,congruent,pre,A,8,8,PW
10.4176986686918,10.4176986686918,congruent,pre,A,8,8,PW
9.00186338483763,9.00186338483763,congruent,pre,A,8,8,PW
9.14856896710542,9.14856896710542,congruent,pre,A,8,8,PW
8.26599882040164,8.26599882040164,congruent,pre,A,8,8,PW
8.02120692190576,8.02120692190576,congruent,pre,A,8,8,PW
9.35860318652329,9.35860318652329,congruent,pre,A,8,8,PW
8.42245294388914,8.42245294388914,congruent,pre,A,8,8,PW
6.59538483164764,6.59538483164764,congruent,pre,A,8,8,PW
5.95716396471953,5.95716396471953,congruent,pre,A,8,8,PW
6.67806666897214,6.67806666897214,congruent,pre,A,8,8,PW
5.64279933846514,5.64279933846514,congruent,pre,A,8,8,PW
6.34650269879544,6.34650269879544,congruent,pre,A,8,8,PW
0.50716571905375,0.50716571905375,congruent,pre,A,8,8,PW
5.97163031141513,5.97163031141513,congruent,pre,A,8,8,PW
6.27676370541665,6.27676370541665,congruent,pre,A,8,8,PW
6.50210833701115,6.50210833701115,congruent,pre,A,8,8,PW
5.56106473398282,5.56106473398282,congruent,pre,A,8,8,PW
5.95914956077352,5.95914956077352,congruent,pre,A,8,8,PW
10.93775086822,10.93775086822,congruent,pre,A,8,8,PW
11.4565603654477,11.4565603654477,congruent,pre,A,8,8,PW
11.1958981596443,11.1958981596443,congruent,pre,A,8,8,PW
11.2242489667935,11.2242489667935,congruent,pre,A,8,8,PW
11.2912864465069,11.2912864465069,congruent,pre,A,8,8,PW
10.1470761602127,10.1470761602127,congruent,pre,A,8,8,PW
10.0281282302481,10.0281282302481,congruent,pre,A,8,8,PW
9.86095263133991,9.86095263133991,congruent,pre,A,8,8,PW
12.0682331170176,12.0682331170176,congruent,pre,A,8,8,PW
11.6094027749884,11.6094027749884,congruent,pre,A,8,8,PW
0.496642740913599,-0.496642740913599,congruent,pre,V,8,8,PW
0.738672116593024,-0.738672116593024,congruent,pre,V,8,8,PW
0.794863988259802,-0.794863988259802,congruent,pre,V,8,8,PW
0.888242378883202,-0.888242378883202,congruent,pre,V,8,8,PW
0.369562023619128,-0.369562023619128,congruent,pre,V,8,8,PW
0.565582818385613,-0.565582818385613,congruent,pre,V,8,8,PW
1.11846986440984,-1.11846986440984,congruent,pre,V,8,8,PW
-2.11773039614403,2.11773039614403,congruent,pre,V,8,8,PW
0.361336674353447,-0.361336674353447,congruent,pre,V,8,8,PW
0.304329434196354,-0.304329434196354,congruent,pre,V,8,8,PW
-0.694356851187208,0.694356851187208,congruent,pre,V,8,8,PW
-0.133043411462275,0.133043411462275,congruent,pre,V,8,8,PW
1.85661423081667,-1.85661423081667,congruent,pre,V,8,8,PW
-1.36657134717763,1.36657134717763,congruent,pre,V,8,8,PW
-0.149770508738367,0.149770508738367,congruent,pre,V,8,8,PW
-1.1050601905589,1.1050601905589,congruent,pre,V,8,8,PW
-0.485828289612011,0.485828289612011,congruent,pre,V,8,8,PW
0.455477506811699,-0.455477506811699,congruent,pre,V,8,8,PW
-0.544833996799901,0.544833996799901,congruent,pre,V,8,8,PW
-16.740326322075,16.740326322075,congruent,pre,V,8,8,PW
-0.228739368644737,0.228739368644737,congruent,pre,V,8,8,PW
-0.226291429815287,0.226291429815287,congruent,pre,V,8,8,PW
0.743038573187404,-0.743038573187404,congruent,pre,V,8,8,PW
-0.683453919129564,0.683453919129564,congruent,pre,V,8,8,PW
-1.25795535650093,1.25795535650093,congruent,pre,V,8,8,PW
-0.86258572370452,0.86258572370452,congruent,pre,V,8,8,PW
-2.07166110330234,2.07166110330234,congruent,pre,V,8,8,PW
0.195172557634672,-0.195172557634672,congruent,pre,V,8,8,PW
-0.845919128282011,0.845919128282011,congruent,pre,V,8,8,PW
-1.64751443577262,1.64751443577262,congruent,pre,V,8,8,PW
13.911890304098,13.911890304098,congruent,pre,A,16,16,PW
13.2186368138716,13.2186368138716,congruent,pre,A,16,16,PW
13.8029668986559,13.8029668986559,congruent,pre,A,16,16,PW
13.7538887551716,13.7538887551716,congruent,pre,A,16,16,PW
15.3414703329655,15.3414703329655,congruent,pre,A,16,16,PW
13.8012648267548,13.8012648267548,congruent,pre,A,16,16,PW
13.1243775950954,13.1243775950954,congruent,pre,A,16,16,PW
15.0463874923664,15.0463874923664,congruent,pre,A,16,16,PW
14.5638788459524,14.5638788459524,congruent,pre,A,16,16,PW
15.1326983971664,15.1326983971664,congruent,pre,A,16,16,PW
6.68514907983605,6.68514907983605,congruent,pre,A,16,16,PW
8.59250539601217,8.59250539601217,congruent,pre,A,16,16,PW
15.7724514092994,15.7724514092994,congruent,pre,A,16,16,PW
4.2620231047591,4.2620231047591,congruent,pre,A,16,16,PW
3.69110956769033,3.69110956769033,congruent,pre,A,16,16,PW
14.8770952303313,14.8770952303313,congruent,pre,A,16,16,PW
13.5901576470989,13.5901576470989,congruent,pre,A,16,16,PW
13.8105829079114,13.8105829079114,congruent,pre,A,16,16,PW
14.6448305457176,14.6448305457176,congruent,pre,A,16,16,PW
15.3236044528737,15.3236044528737,congruent,pre,A,16,16,PW
0.973697470746151,-0.973697470746151,congruent,pre,V,16,16,PW
0.0503551987692248,-0.0503551987692248,congruent,pre,V,16,16,PW
-0.300619329180321,0.300619329180321,congruent,pre,V,16,16,PW
0.358617840126281,-0.358617840126281,congruent,pre,V,16,16,PW
-0.212146964423185,0.212146964423185,congruent,pre,V,16,16,PW
0.433954813909455,-0.433954813909455,congruent,pre,V,16,16,PW
-0.214698869140695,0.214698869140695,congruent,pre,V,16,16,PW
0.431122808769799,-0.431122808769799,congruent,pre,V,16,16,PW
-0.959430736312596,0.959430736312596,congruent,pre,V,16,16,PW
-0.674778042039475,0.674778042039475,congruent,pre,V,16,16,PW
-0.49719135961263,0.49719135961263,congruent,pre,V,16,16,PW
-4.92928612097486,4.92928612097486,congruent,pre,V,16,16,PW
0.45086554642544,-0.45086554642544,congruent,pre,V,16,16,PW
-1.76155254524156,1.76155254524156,congruent,pre,V,16,16,PW
2.14887098003455,-2.14887098003455,congruent,pre,V,16,16,PW
-0.855754916723924,0.855754916723924,congruent,pre,V,16,16,PW
-1.39336388298136,1.39336388298136,congruent,pre,V,16,16,PW
0.122218571425522,-0.122218571425522,congruent,pre,V,16,16,PW
-1.49541215281377,1.49541215281377,congruent,pre,V,16,16,PW
-1.45096329819023,1.45096329819023,congruent,pre,V,16,16,PW
11.9750384587672,11.9750384587672,congruent,pre,A,24,24,PW
24.791527596936,24.791527596936,congruent,pre,A,24,24,PW
12.9372505136627,12.9372505136627,congruent,pre,A,24,24,PW
8.87419478229768,8.87419478229768,congruent,pre,A,24,24,PW
4.24276127472962,4.24276127472962,congruent,pre,A,24,24,PW
21.985436958346,21.985436958346,congruent,pre,A,24,24,PW
18.6882799072742,18.6882799072742,congruent,pre,A,24,24,PW
24.4685180866007,24.4685180866007,congruent,pre,A,24,24,PW
21.5169841628484,21.5169841628484,congruent,pre,A,24,24,PW
22.7962809545679,22.7962809545679,congruent,pre,A,24,24,PW
-1.20289526248934,1.20289526248934,congruent,pre,V,24,24,PW
0.426780574853717,-0.426780574853717,congruent,pre,V,24,24,PW
-2.18683267289965,2.18683267289965,congruent,pre,V,24,24,PW
-0.575702202432689,0.575702202432689,congruent,pre,V,24,24,PW
-1.11664840700193,1.11664840700193,congruent,pre,V,24,24,PW
-2.5762042748233,2.5762042748233,congruent,pre,V,24,24,PW
-2.86349716457194,2.86349716457194,congruent,pre,V,24,24,PW
-1.36100817919921,1.36100817919921,congruent,pre,V,24,24,PW
-0.213780434886944,0.213780434886944,congruent,pre,V,24,24,PW
-1.54728561436292,1.54728561436292,congruent,pre,V,24,24,PW
-14.9809811063826,14.9809811063826,congruent,post,A,-24,24,PW
3.99923527208685,-3.99923527208685,congruent,post,A,-24,24,PW
14.2025887935128,-14.2025887935128,congruent,post,A,-24,24,PW
5.86939505090039,-5.86939505090039,congruent,post,A,-24,24,PW
-14.9605169792185,14.9605169792185,congruent,post,A,-24,24,PW
-13.4729289589986,13.4729289589986,congruent,post,A,-24,24,PW
7.04289212397376,-7.04289212397376,congruent,post,A,-24,24,PW
13.5908271080447,-13.5908271080447,congruent,post,A,-24,24,PW
5.00211823142698,-5.00211823142698,congruent,post,A,-24,24,PW
3.28847013429115,-3.28847013429115,congruent,post,A,-24,24,PW
0.781419352200887,0.781419352200887,congruent,post,V,-24,24,PW
0.941295804182046,0.941295804182046,congruent,post,V,-24,24,PW
0.931092104881518,0.931092104881518,congruent,post,V,-24,24,PW
1.19051668919751,1.19051668919751,congruent,post,V,-24,24,PW
1.64546778751883,1.64546778751883,congruent,post,V,-24,24,PW
0.546303877202552,0.546303877202552,congruent,post,V,-24,24,PW
0.787205233567651,0.787205233567651,congruent,post,V,-24,24,PW
1.70557142296435,1.70557142296435,congruent,post,V,-24,24,PW
-0.542240572960043,-0.542240572960043,congruent,post,V,-24,24,PW
-0.235482779339151,-0.235482779339151,congruent,post,V,-24,24,PW
-10.69285707924,10.69285707924,congruent,post,A,-16,16,PW
2.40427849289501,-2.40427849289501,congruent,post,A,-16,16,PW
2.65483844109324,-2.65483844109324,congruent,post,A,-16,16,PW
-10.3857012122891,10.3857012122891,congruent,post,A,-16,16,PW
0.806357424303437,-0.806357424303437,congruent,post,A,-16,16,PW
-8.88885452810985,8.88885452810985,congruent,post,A,-16,16,PW
2.84693007443095,-2.84693007443095,congruent,post,A,-16,16,PW
13.475214328947,-13.475214328947,congruent,post,A,-16,16,PW
-10.5091848976869,10.5091848976869,congruent,post,A,-16,16,PW
4.33717853150564,-4.33717853150564,congruent,post,A,-16,16,PW
-7.52884073802206,7.52884073802206,congruent,post,A,-16,16,PW
5.50595613895277,-5.50595613895277,congruent,post,A,-16,16,PW
15.8550577976421,-15.8550577976421,congruent,post,A,-16,16,PW
-9.00068503415593,9.00068503415593,congruent,post,A,-16,16,PW
-9.58162901854505,9.58162901854505,congruent,post,A,-16,16,PW
-9.19319208942276,9.19319208942276,congruent,post,A,-16,16,PW
7.10488111955567,-7.10488111955567,congruent,post,A,-16,16,PW
8.63250902543813,-8.63250902543813,congruent,post,A,-16,16,PW
-8.56187823759771,8.56187823759771,congruent,post,A,-16,16,PW
-7.59071896741956,7.59071896741956,congruent,post,A,-16,16,PW
0.10675523200052,0.10675523200052,congruent,post,V,-16,16,PW
1.85439421651271,1.85439421651271,congruent,post,V,-16,16,PW
0.517695338501365,0.517695338501365,congruent,post,V,-16,16,PW
1.30020306631043,1.30020306631043,congruent,post,V,-16,16,PW
0.342307436452462,0.342307436452462,congruent,post,V,-16,16,PW
1.59784255077149,1.59784255077149,congruent,post,V,-16,16,PW
-1.17632532915436,-1.17632532915436,congruent,post,V,-16,16,PW
0.463243492429587,0.463243492429587,congruent,post,V,-16,16,PW
0.978806746557314,0.978806746557314,congruent,post,V,-16,16,PW
2.26324110610887,2.26324110610887,congruent,post,V,-16,16,PW
-2.56100112690623,-2.56100112690623,congruent,post,V,-16,16,PW
0.753996757289923,0.753996757289923,congruent,post,V,-16,16,PW
0.0168225256972705,0.0168225256972705,congruent,post,V,-16,16,PW
2.30955587678278,2.30955587678278,congruent,post,V,-16,16,PW
-0.131977689081132,-0.131977689081132,congruent,post,V,-16,16,PW
0.94075480153,0.94075480153,congruent,post,V,-16,16,PW
-1.08238482626311,-1.08238482626311,congruent,post,V,-16,16,PW
0.0854257423272879,0.0854257423272879,congruent,post,V,-16,16,PW
-2.52946076696713,-2.52946076696713,congruent,post,V,-16,16,PW
-0.00103562221051989,-0.00103562221051989,congruent,post,V,-16,16,PW
2.67682773547248,-2.67682773547248,congruent,post,A,-8,8,PW
-5.88579156082144,5.88579156082144,congruent,post,A,-8,8,PW
9.01029997896122,-9.01029997896122,congruent,post,A,-8,8,PW
-0.448044068582734,0.448044068582734,congruent,post,A,-8,8,PW
6.3045469257518,-6.3045469257518,congruent,post,A,-8,8,PW
-5.88081012742739,5.88081012742739,congruent,post,A,-8,8,PW
-7.64415735904941,7.64415735904941,congruent,post,A,-8,8,PW
-7.32933935653944,7.32933935653944,congruent,post,A,-8,8,PW
-4.71055963459716,4.71055963459716,congruent,post,A,-8,8,PW
-6.92313538510023,6.92313538510023,congruent,post,A,-8,8,PW
-2.35877886017776,2.35877886017776,congruent,post,A,-8,8,PW
-3.55577909058682,3.55577909058682,congruent,post,A,-8,8,PW
-3.25107231875536,3.25107231875536,congruent,post,A,-8,8,PW
-4.84049148269614,4.84049148269614,congruent,post,A,-8,8,PW
-3.38516388290133,3.38516388290133,congruent,post,A,-8,8,PW
-5.53118513998695,5.53118513998695,congruent,post,A,-8,8,PW
-3.52404081488458,3.52404081488458,congruent,post,A,-8,8,PW
-2.23584643628854,2.23584643628854,congruent,post,A,-8,8,PW
-1.65192464971879,1.65192464971879,congruent,post,A,-8,8,PW
-2.46466268869604,2.46466268869604,congruent,post,A,-8,8,PW
-2.91653242309318,2.91653242309318,congruent,post,A,-8,8,PW
-3.66824411180273,3.66824411180273,congruent,post,A,-8,8,PW
-4.8615745804249,4.8615745804249,congruent,post,A,-8,8,PW
-2.85584091068531,2.85584091068531,congruent,post,A,-8,8,PW
-2.69875175089043,2.69875175089043,congruent,post,A,-8,8,PW
-3.53765601685757,3.53765601685757,congruent,post,A,-8,8,PW
-2.98800841864627,2.98800841864627,congruent,post,A,-8,8,PW
-3.95304782176963,3.95304782176963,congruent,post,A,-8,8,PW
-2.84591529433091,2.84591529433091,congruent,post,A,-8,8,PW
-3.18205380680304,3.18205380680304,congruent,post,A,-8,8,PW
0.394793110361343,0.394793110361343,congruent,post,V,-8,8,PW
0.33653784708055,0.33653784708055,congruent,post,V,-8,8,PW
0.461593732177587,0.461593732177587,congruent,post,V,-8,8,PW
0.598307688262551,0.598307688262551,congruent,post,V,-8,8,PW
1.57874069954813,1.57874069954813,congruent,post,V,-8,8,PW
0.626930833908466,0.626930833908466,congruent,post,V,-8,8,PW
1.70667951511197,1.70667951511197,congruent,post,V,-8,8,PW
-0.753197418239271,-0.753197418239271,congruent,post,V,-8,8,PW
-0.298418470286443,-0.298418470286443,congruent,post,V,-8,8,PW
-0.527491837653473,-0.527491837653473,congruent,post,V,-8,8,PW
