Stimulus Location V,Responses V,RTs V,Stimulus Location A,Responses A,RTs A,Phase,sesN,SD_V,V relative to A,deMean resp V,deMean resp A,outlier V,outlier A
-6.937345562045263,-2.4926686217008864,2.849040911,2.5,0.14662756598241344,7.015742827,0.0,1.0,1.1,1.0,1.5599543825350173,-0.5620723362658739,0.0,0
3.8119507827910395,2.4926686217008864,8.949292753,-2.5,-1.6129032258064628,4.76470962,0.0,1.0,1.1,1.0,0.21586836102965945,0.9001303356141934,0.0,0
9.186598955209192,9.237536656891479,4.498327578,7.5,2.1994134897360595,4.431937492,0.0,1.0,1.1,1.0,1.5518084066471056,-4.789833822091893,0.0,0
-1.562697389627112,-1.3196480938416357,5.623879345,-7.5,-11.290322580645181,7.419604186,0.0,1.0,1.1,1.0,-0.7494297816878404,-2.1179537308569714,0.0,0
3.8119507827910395,3.0791788856304834,3.060283073,2.5,-2.1994134897360595,5.307428449,0.0,1.0,1.1,1.0,0.8023786249592564,-2.908113391984347,0.0,0
-1.562697389627112,-0.4398826979472119,3.282682396,-2.5,-3.665689149560109,6.231418282,0.0,1.0,1.1,1.0,0.13033561420658346,-1.152655588139453,0.0,0
9.186598955209192,10.41055718475073,4.2823346,7.5,2.7859237536656845,2.993516606,0.0,1.0,1.1,1.0,2.7248289345063563,-4.203323558162268,0.0,0
-1.562697389627112,-0.14662756598241344,5.197742032,-7.5,-7.478005865102631,5.565402538,0.0,1.0,1.1,1.0,0.4235907461713819,1.6943629846855792,0.0,0
-1.562697389627112,-0.4398826979472119,4.331965671,7.5,4.5454545454545325,4.297179304,0.0,1.0,1.1,1.0,0.13033561420658346,-2.44379276637342,0.0,0
9.186598955209192,10.703812316715528,7.442847211,-7.5,-7.184750733137833,3.748141102,0.0,1.0,1.1,1.0,3.018084066471155,1.9876181166503768,0.0,0
9.186598955209192,7.771260997067429,5.43151013,2.5,-1.3196480938416357,3.865077616,0.0,1.0,1.1,1.0,0.08553274682305645,-2.028347996089923,0.0,0
9.186598955209192,8.944281524926682,3.932116126,-2.5,-0.7331378299120104,4.297523796,0.0,1.0,1.1,1.0,1.258553274682309,1.7798957315086459,0.0,0
9.186598955209192,6.8914956011730055,3.709779825,7.5,6.598240469208207,2.410464661,0.0,1.0,1.1,1.0,-0.7942326490713674,-0.3910068426197455,0.0,0
3.8119507827910395,1.6129032258064628,2.102791774,2.5,3.665689149560109,10.147339423,0.0,1.0,1.1,1.0,-0.6638970348647641,2.9569892473118218,0.0,0
-6.937345562045263,-9.237536656891479,4.847739274,-7.5,-10.410557184750758,6.863908391,0.0,1.0,1.1,1.0,-5.184913652655575,-1.2381883349625475,1.0,0
-1.562697389627112,-1.3196480938416357,1.599583084,-2.5,-6.304985337243409,6.342269577,0.0,1.0,1.1,1.0,-0.7494297816878404,-3.7919517758227523,0.0,0
-1.562697389627112,-0.14662756598241344,8.966361316,2.5,0.4398826979472119,5.04131299,0.0,1.0,1.1,1.0,0.4235907461713819,-0.2688172043010755,0.0,0
3.8119507827910395,4.5454545454545325,9.752237299,-7.5,-9.237536656891479,3.703044527,0.0,1.0,1.1,1.0,2.2686542847833056,-0.06516780710326842,0.0,0
-1.562697389627112,1.3196480938416357,5.399253329,-2.5,-1.0263929618768373,6.682024989,0.0,1.0,1.1,1.0,1.889866405995431,1.486640599543819,0.0,0
3.8119507827910395,2.7859237536656845,16.13258448,7.5,7.184750733137833,12.829928328,0.0,1.0,1.1,1.0,0.5091234929944575,0.19550342130988074,0.0,0
-6.937345562045263,-5.718475073313784,3.34857664,-7.5,-3.665689149560109,28.545984942,0.0,1.0,1.1,1.0,-1.6658520690778804,5.506679700228101,0.0,0
3.8119507827910395,3.0791788856304834,3.666519989,7.5,7.184750733137833,20.717075006,0.0,1.0,1.1,1.0,0.8023786249592564,0.19550342130988074,0.0,0
-6.937345562045263,-5.718475073313784,6.336224316,-2.5,-2.4926686217008864,4.797444588,0.0,1.0,1.1,1.0,-1.6658520690778804,0.020364939719769826,0.0,0
3.8119507827910395,3.0791788856304834,5.381144619,2.5,-0.14662756598241344,4.907248329,0.0,1.0,1.1,1.0,0.8023786249592564,-0.8553274682307008,0.0,0
9.186598955209192,7.478005865102631,4.747455586,2.5,7.478005865102631,4.548605149,0.0,1.0,1.1,1.0,-0.20772238514174202,6.769305962854343,0.0,1
-6.937345562045263,-3.9589442815249356,3.197846272,-2.5,-1.3196480938416357,10.199141134,0.0,1.0,1.1,1.0,0.09367872271096811,1.1933854675790205,0.0,0
-6.937345562045263,-1.906158357771261,6.366983674,7.5,6.304985337243409,3.182753092,0.0,1.0,1.1,1.0,2.1464646464646426,-0.684261974584544,0.0,0
-6.937345562045263,-7.184750733137833,5.042480539,-7.5,-11.876832844574807,6.697988662,0.0,1.0,1.1,1.0,-3.1321277289019296,-2.7044639947865967,0.0,0
-1.562697389627112,-0.4398826979472119,2.76280989,2.5,-0.4398826979472119,2.992987376,0.0,1.0,1.1,1.0,0.13033561420658346,-1.1485826001954993,0.0,0
9.186598955209192,11.583577712609952,3.301733607,-7.5,-8.064516129032256,4.693233098,0.0,1.0,1.1,1.0,3.8978494623655786,1.1078527207559539,1.0,0
-1.562697389627112,-0.4398826979472119,2.791913069,-2.5,-3.9589442815249356,4.013608797,0.0,1.0,1.1,1.0,0.13033561420658346,-1.4459107201042793,0.0,0
9.186598955209192,6.8914956011730055,6.644182042,7.5,7.771260997067429,5.764232079,0.0,1.0,1.1,1.0,-0.7942326490713674,0.7820136852394768,0.0,0
3.8119507827910395,2.4926686217008864,2.848607194,7.5,6.011730205278582,2.964753893,0.0,1.0,1.1,1.0,0.21586836102965945,-0.9775171065493709,0.0,0
-1.562697389627112,-0.14662756598241344,4.979828116,2.5,3.665689149560109,5.399572927,0.0,1.0,1.1,1.0,0.4235907461713819,2.9569892473118218,0.0,0
9.186598955209192,6.8914956011730055,4.698497199,-7.5,-8.944281524926682,3.987769887,0.0,1.0,1.1,1.0,-0.7942326490713674,0.22808732486152827,0.0,0
-6.937345562045263,-3.0791788856304834,5.016310933,-2.5,-3.0791788856304834,5.215759025,0.0,1.0,1.1,1.0,0.9734441186054203,-0.5661453242098271,0.0,0
-6.937345562045263,-4.838709677419359,4.582375746,7.5,7.478005865102631,5.649376469,0.0,1.0,1.1,1.0,-0.7860866731834557,0.4887585532746783,0.0,0
9.186598955209192,8.064516129032256,4.3823385,2.5,0.14662756598241344,4.539178065,0.0,1.0,1.1,1.0,0.37878787878788334,-0.5620723362658739,0.0,0
-6.937345562045263,-4.252199413489734,5.015169865,-7.5,-7.771260997067429,5.959942234,0.0,1.0,1.1,1.0,-0.19957640925383036,1.4011078527207808,0.0,0
3.8119507827910395,2.7859237536656845,6.509211026,-2.5,-3.665689149560109,3.032599982,0.0,1.0,1.1,1.0,0.5091234929944575,-1.152655588139453,0.0,0
-1.562697389627112,-0.7331378299120104,2.87996334,2.5,1.0263929618768373,4.780908456,0.0,1.0,1.1,1.0,-0.162919517758215,0.3176930596285499,0.0,0
-1.562697389627112,0.4398826979472119,3.365706945,-7.5,-7.771260997067429,3.665230473,0.0,1.0,1.1,1.0,1.0101010101010073,1.4011078527207808,0.0,0
-6.937345562045263,-4.838709677419359,3.901888969,7.5,4.838709677419359,5.197628962,0.0,1.0,1.1,1.0,-0.7860866731834557,-2.150537634408593,0.0,0
3.8119507827910395,2.4926686217008864,2.842108975,-2.5,0.4398826979472119,4.057470077,0.0,1.0,1.1,1.0,0.21586836102965945,2.952916259367868,0.0,0
-6.937345562045263,-4.5454545454545325,6.811033204,-2.5,-0.7331378299120104,5.573624869,0.0,1.0,1.1,1.0,-0.4928315412186288,1.7798957315086459,0.0,0
9.186598955209192,10.997067448680355,4.114511812,7.5,4.5454545454545325,4.216300988,0.0,1.0,1.1,1.0,3.3113391984359817,-2.44379276637342,0.0,0
3.8119507827910395,1.906158357771261,2.500412062,2.5,1.0263929618768373,5.132195562,0.0,1.0,1.1,1.0,-0.3706419028999659,0.3176930596285499,0.0,0
3.8119507827910395,2.1994134897360595,2.482186641,-7.5,-8.651026392961882,6.953797785,0.0,1.0,1.1,1.0,-0.07738677093516744,0.5213424568263285,0.0,0
-6.937345562045263,-4.838709677419359,5.978214398,-2.5,-1.6129032258064628,4.838494592,1.0,1.0,1.1,1.0,-0.8797653958944358,-0.9042033235581691,0.0,0
-6.937345562045263,-4.5454545454545325,4.696651888,-7.5,-7.478005865102631,3.515176185,1.0,1.0,1.1,1.0,-0.5865102639296089,-1.2218963831866931,0.0,0
9.186598955209192,9.530791788856305,4.049723834,7.5,0.14662756598241344,2.998337384,1.0,1.0,1.1,1.0,0.6598240469208303,-2.614858260019543,0.0,0
3.8119507827910395,2.4926686217008864,2.900226683,2.5,1.3196480938416357,2.064137509,1.0,1.0,1.1,1.0,-0.29325513196480335,-0.7820136852394959,0.0,0
-6.937345562045263,-3.665689149560109,5.310508345,-2.5,-0.4398826979472119,2.063866301,1.0,1.0,1.1,1.0,0.29325513196481445,0.2688172043010818,0.0,0
-1.562697389627112,-0.7331378299120104,1.232514987,2.5,5.718475073313784,1.965342596,1.0,1.0,1.1,1.0,-0.048875855327456974,3.6168132942326525,0.0,0
-1.562697389627112,-0.14662756598241344,4.031994049,-7.5,-2.7859237536656845,3.857722759,1.0,1.0,1.1,1.0,0.53763440860214,3.4701857282502533,0.0,0
-1.562697389627112,-0.4398826979472119,2.848637847,7.5,3.9589442815249356,2.066158901,1.0,1.0,1.1,1.0,0.2443792766373415,1.197458455522979,0.0,0
9.186598955209192,10.41055718475073,3.71624356,-2.5,-1.6129032258064628,1.666613806,1.0,1.0,1.1,1.0,1.5395894428152541,-0.9042033235581691,0.0,0
9.186598955209192,8.357771260997055,3.125924634,2.5,1.906158357771261,2.713583093,1.0,1.0,1.1,1.0,-0.5131964809384204,-0.19550342130987053,0.0,0
3.8119507827910395,1.906158357771261,1.610714313,7.5,2.4926686217008864,2.653454687,1.0,1.0,1.1,1.0,-0.8797653958944287,-0.26881720430107015,0.0,0
