Stimulus Location V,Responses V,RTs V,Stimulus Location A,Responses A,RTs A,Phase,sesN,SD_V,V relative to A,deMean resp V,deMean resp A,outlier V,outlier A
-16.06589709438966,-16.568914956011753,2.051104612,2.5,-11.58357771260998,3.141917014,0.0,1.0,1.1,1.0,-1.2504072987944017,-12.41039426523298,0.0,1
-16.06589709438966,-14.809384164222905,1.614889077,-7.5,-19.208211143695024,4.119183349,0.0,1.0,1.1,1.0,0.5091234929944459,-2.1464646464646435,0.0,0
5.71249054154572,2.4926686217008864,2.59855958,7.5,11.583577712609952,3.24760877,0.0,1.0,1.1,1.0,-2.407135874877799,-1.8287715868361154,0.0,0
5.71249054154572,3.9589442815249356,1.554697882,-2.5,-6.8914956011730055,2.61517933,0.0,1.0,1.1,1.0,-0.9408602150537497,-1.1159986966438469,0.0,0
-5.1767032764219705,-4.5454545454545325,3.042241443,2.5,4.838709677419359,3.434545929,0.0,1.0,1.1,1.0,-1.2707722385141618,4.01189312479636,0.0,0
-16.06589709438966,-15.102639296187702,1.462140961,-7.5,-19.50146627565985,3.555686331,0.0,1.0,1.1,1.0,0.21586836102964924,-2.4397197784294704,0.0,0
-16.06589709438966,-14.22287390029328,1.482276965,-2.5,-8.357771260997055,2.621762526,0.0,1.0,1.1,1.0,1.0956337569240713,-2.582274356467896,0.0,0
16.60168435951341,15.395894428152475,2.097842867,7.5,7.478005865102631,2.748474496,0.0,1.0,1.1,1.0,-0.9856630824372861,-5.934343434343436,0.0,0
5.71249054154572,6.011730205278582,1.449687857,-2.5,-7.771260997067429,2.414555777,0.0,1.0,1.1,1.0,1.1119257086998964,-1.9957640925382707,0.0,0
-5.1767032764219705,-4.252199413489734,3.315666532,7.5,10.117302052785902,2.531289043,0.0,1.0,1.1,1.0,-0.9775171065493633,-3.2950472466601646,0.0,0
16.60168435951341,18.03519061583577,2.848489322,-7.5,-23.90029325513197,2.372101277,0.0,1.0,1.1,1.0,1.6536331052460085,-6.8385467579015895,0.0,0
-16.06589709438966,-15.68914956011733,1.756921661,2.5,4.252199413489734,2.224592943,0.0,1.0,1.1,1.0,-0.37064190289997967,3.4253828608667343,0.0,0
-16.06589709438966,-15.395894428152504,1.665027842,2.5,3.9589442815249356,2.682993265,0.0,1.0,1.1,1.0,-0.07738677093515278,3.132127728901936,0.0,0
5.71249054154572,4.252199413489734,2.215215383,-2.5,-5.718475073313784,3.465755096,0.0,1.0,1.1,1.0,-0.6476050830889513,0.05702183121537452,0.0,0
-5.1767032764219705,-4.838709677419359,3.099048469,-7.5,-21.847507331378324,2.448729127,0.0,1.0,1.1,1.0,-1.5640273704789887,-4.785760834147943,0.0,0
